2473717|hpv1-v|2023-04-15|06:22:29|kf5-kpeople|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libtheora|1.1.1|21.el8
2473717|hpv1-v|2023-04-15|06:22:29|libpciaccess|0.14|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|lrzsz|0.12.20|43.el8
2473717|hpv1-v|2023-04-15|06:22:29|python39-six|1.15.0|3.module_el8.5.0+738+dc19af12
2473717|hpv1-v|2023-04-15|06:22:29|subscription-manager-rhsm-certificates|1.28.35|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|perl-Carp|1.42|396.el8
2473717|hpv1-v|2023-04-15|06:22:29|kf5-kdesu|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|xfce-polkit|0.3|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|python-srpm-macros|3|44.el8
2473717|hpv1-v|2023-04-15|06:22:29|hicolor-icon-theme|0.17|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|cheese-libs|3.28.0|4.el8_6
2473717|hpv1-v|2023-04-15|06:22:29|libatasmart|0.19|14.el8
2473717|hpv1-v|2023-04-15|06:22:29|newt|0.52.20|11.el8
2473717|hpv1-v|2023-04-15|06:22:29|glibc-gconv-extra|2.28|225.el8
2473717|hpv1-v|2023-04-15|06:22:29|cpio|2.12|11.el8
2473717|hpv1-v|2023-04-15|06:22:29|cockpit-system|286.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|perl-TermReadKey|2.37|7.el8
2473717|hpv1-v|2023-04-15|06:22:29|kf5-kactivities-stats|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|gstreamer1-plugins-ugly-free|1.16.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|totem-pl-parser|3.26.1|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|dyninst|12.1.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libblockdev-lvm|2.28|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|mesa-libglapi|22.3.0|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|enchant2|2.2.3|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|python2-setuptools|39.0.1|13.module_el8+299+aa6e9afa
2473717|hpv1-v|2023-04-15|06:22:29|python38-asn1crypto|1.2.0|3.module_el8.5.0+742+dbad1979
2473717|hpv1-v|2023-04-15|06:22:29|kf5-kio-widgets-libs|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|thai-scalable-waree-fonts|0.6.5|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|xfce4-power-manager|4.16.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|adcli|0.9.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|valgrind-devel|3.19.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|python3-audit|3.0.7|4.el8
2473717|hpv1-v|2023-04-15|06:22:29|python3-libselinux|2.9|8.el8
2473717|hpv1-v|2023-04-15|06:22:29|skopeo|1.10.0|1.module_el8.8.0+1254+78119b6e
2473717|hpv1-v|2023-04-15|06:22:29|bc|1.07.1|5.el8
2473717|hpv1-v|2023-04-15|06:22:29|snapd-glib|1.58|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|ansible-collection-microsoft-sql|1.3.0|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|kaccounts-integration|22.04.1|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|gnu-free-sans-fonts|20120503|18.el8.0.1
2473717|hpv1-v|2023-04-15|06:22:29|gtk-vnc2|0.9.0|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|xapian-core-libs|1.4.18|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|libsss_certmap|2.8.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|podman-plugins|4.3.1|2.module_el8.8.0+1254+78119b6e
2473717|hpv1-v|2023-04-15|06:22:29|pinentry-gnome3|1.1.0|2.el8
2473717|hpv1-v|2023-04-15|06:22:29|libobasis7.4-math|7.4.1.2|2
2473717|hpv1-v|2023-04-15|06:22:29|libdb-utils|5.3.28|42.el8_4
2473717|hpv1-v|2023-04-15|06:22:29|selinux-policy-targeted|3.14.3|117.el8
2473717|hpv1-v|2023-04-15|06:22:29|usbutils|010|3.el8
2473717|hpv1-v|2023-04-15|06:22:29|boost-iostreams|1.66.0|13.el8
2473717|hpv1-v|2023-04-15|06:22:29|kwin-libs|5.24.7|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libevdev|1.10.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|zxing-cpp|1.2.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|gtk3|3.22.30|11.el8
2473717|hpv1-v|2023-04-15|06:22:29|libvirt-daemon-driver-storage-core|8.0.0|14.module_el8.8.0+1257+0c3374ae
2473717|hpv1-v|2023-04-15|06:22:29|python3-html5lib|0.999999999|6.el8
2473717|hpv1-v|2023-04-15|06:22:29|libobasis7.4-extension-javascript-script-provider|7.4.1.2|2
2473717|hpv1-v|2023-04-15|06:22:29|tar|1.30|9.el8
2473717|hpv1-v|2023-04-15|06:22:29|kf5-kdelibs4support-libs|5.96.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|iptstate|2.2.6|6.el8
2473717|hpv1-v|2023-04-15|06:22:29|kio-extras|22.04.1|1.el8.1
2473717|hpv1-v|2023-04-15|06:22:29|sg3_utils-libs|1.44|6.el8
2473717|hpv1-v|2023-04-15|06:22:29|plasma-breeze|5.24.7|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|pulseaudio-module-bluetooth|14.0|4.el8
2473717|hpv1-v|2023-04-15|06:22:29|sssd-client|2.8.2|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|libvirt-daemon-driver-storage-rbd|8.0.0|14.module_el8.8.0+1257+0c3374ae
2473717|hpv1-v|2023-04-15|06:22:29|kmod-libs|25|19.el8
2473717|hpv1-v|2023-04-15|06:22:29|iwl100-firmware|39.31.5.1|113.el8.1
2473717|hpv1-v|2023-04-15|06:22:29|ansible-collection-community-docker|2.6.0|1.el8
2473717|hpv1-v|2023-04-15|06:22:29|nginx-mod-http-image-filter|1.14.1|9.module+el8.4.0+542+81547229
2473717|hpv1-v|2023-04-15|06:22:29|python3-argcomplete|1.9.3|6.el8
2473717|hpv1-v|2023-04-15|06:22:29|python3-rpm-macros|3|44.el8
